tank,diet,latitude,longitude,start_density,start_biomass,start_count,start_ABW,start_ABL,mortality_p,length_mm,width_mm,area_mm2,weight_g,condition
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,59.04,57.22,256.10,26.23,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.25,63.32,374.06,55.00,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,77.99,57.74,368.49,61.36,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.59,54.93,312.01,47.24,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.28,61.40,304.88,30.87,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,78.70,55.12,348.71,63.07,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,76.28,61.73,363.26,57.33,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.25,54.86,309.12,44.60,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,74.50,59.15,346.97,53.35,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.01,56.33,322.38,46.08,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.01,59.15,338.83,46.08,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.92,59.01,333.10,49.97,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.11,58.57,319.80,42.41,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,66.35,55.63,288.89,37.46,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.59,57.04,317.34,47.24,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.57,58.75,304.88,36.13,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,60.25,55.70,260.39,27.90,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,76.25,61.97,361.05,57.26,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.64,59.01,327.71,45.34,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.03,56.33,285.51,33.59,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,58.79,57.04,265.55,25.88,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.13,49.71,253.36,33.76,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,53.77,50.10,209.93,19.71,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.47,57.91,331.35,51.12,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.83,61.17,336.03,41.89,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.01,67.52,363.02,42.23,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,83.16,66.76,443.47,74.62,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.28,56.33,289.30,30.87,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,44.24,42.95,156.24,10.86,0.73
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,84.94,63.69,414.88,79.63,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.92,54.22,314.51,52.09,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.96,64.96,360.15,44.02,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,55.65,53.09,237.56,21.89,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,60.63,51.30,249.18,28.45,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.61,52.11,264.46,34.53,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.78,54.13,281.27,34.82,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,83.98,63.13,430.07,76.90,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.76,65.49,386.11,49.63,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.67,50.70,256.62,36.29,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,113.84,69.91,662.34,194.68,0.77
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.17,65.49,374.70,48.42,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.86,53.42,280.00,36.62,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.78,62.28,318.51,34.82,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.92,55.55,324.04,52.09,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,61.12,57.04,263.46,29.14,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,60.37,55.11,262.83,28.07,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.10,61.48,350.86,50.36,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,67.40,56.08,303.34,39.30,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,81.49,55.63,365.02,70.14,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,61.70,57.04,276.54,30.00,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.85,60.56,337.40,43.81,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,79.08,57.94,360.39,64.00,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.37,55.45,316.17,50.91,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,103.60,54.93,457.59,146.02,0.77
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,77.42,58.44,354.33,59.98,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,67.28,50.69,272.25,39.08,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,79.16,61.97,390.37,64.20,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.22,59.65,345.25,48.53,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.56,60.57,335.58,45.20,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.83,58.73,336.83,47.71,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,74.21,55.80,319.32,52.71,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,74.48,64.46,365.60,53.30,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,54.08,50.84,215.59,20.06,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.75,61.47,357.24,51.73,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.88,66.89,369.82,45.82,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,61.70,58.45,286.27,30.00,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.14,52.66,265.80,33.77,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.31,61.05,363.36,55.15,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,76.75,64.03,387.75,58.43,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.19,60.56,308.71,35.49,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,63.41,61.92,312.77,32.62,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,63.71,60.68,301.74,33.08,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.76,57.04,328.69,49.63,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,67.05,66.45,354.31,38.67,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.19,60.42,345.13,48.46,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.39,57.02,319.92,44.85,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.02,68.02,368.32,40.41,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,81.45,65.61,421.81,70.05,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.48,70.25,404.04,51.15,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,63.36,53.11,267.62,32.53,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.01,59.18,327.58,44.12,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,74.74,65.02,384.04,53.86,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.35,59.95,364.45,55.22,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,77.99,57.44,348.20,61.34,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,84.87,61.34,401.69,79.43,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,79.74,64.08,402.40,65.65,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,76.69,60.84,364.88,58.28,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,61.26,59.37,289.88,29.36,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.35,65.77,389.51,55.22,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.71,61.12,337.63,43.56,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,67.94,65.29,352.20,40.27,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.68,63.38,341.01,41.62,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.29,55.63,272.05,30.88,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.41,70.89,404.06,51.01,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.95,65.43,357.95,42.11,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.23,62.04,349.16,46.52,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,83.95,62.26,410.40,76.83,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.85,57.04,312.50,43.81,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.60,53.83,287.77,43.33,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.38,62.45,320.82,35.80,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.46,60.15,289.06,31.14,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.38,58.30,294.71,31.03,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,63.31,58.35,292.01,32.46,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.59,63.38,344.88,47.24,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.83,62.28,360.29,47.71,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.49,65.19,323.83,35.99,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.90,61.24,353.59,49.93,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.30,62.86,335.74,40.93,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.27,62.04,376.91,55.05,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.60,58.32,311.52,43.35,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.34,57.04,328.77,50.85,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.67,54.93,320.43,55.94,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,59.15,52.38,254.36,26.37,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,57.52,55.56,250.08,24.22,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,57.62,56.33,262.72,24.35,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.85,52.81,293.63,43.81,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.80,62.69,366.50,51.83,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,89.59,58.30,407.67,93.68,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.89,56.76,304.28,42.00,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,84.67,58.30,386.62,78.85,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.77,59.15,302.48,36.47,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,66.44,59.61,307.97,37.60,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.85,56.53,308.71,41.94,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,63.07,61.26,305.06,32.08,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.08,63.44,344.82,33.68,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.17,60.56,345.45,48.42,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.01,56.53,292.17,35.19,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.23,71.01,404.45,50.63,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.28,60.56,296.13,30.87,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.92,57.74,332.28,52.09,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.10,50.00,275.06,40.55,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.63,47.51,255.30,45.32,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.72,63.88,347.54,43.57,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,67.12,53.79,282.56,38.79,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,66.94,57.04,308.05,38.47,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.77,57.04,298.95,36.47,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.49,55.88,292.44,35.99,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.67,61.70,309.12,31.47,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.84,62.22,355.78,49.79,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,57.84,55.67,259.53,24.63,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,78.25,61.27,373.78,61.98,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.88,60.14,329.08,43.88,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.01,58.13,322.05,46.08,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.26,58.86,340.39,55.03,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.06,59.01,318.55,42.32,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.93,65.22,367.98,43.98,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,63.44,62.67,313.96,32.67,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.19,54.66,294.55,40.72,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.35,65.19,386.07,55.22,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.70,66.15,376.56,49.52,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.03,52.81,267.80,33.59,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.24,55.38,332.19,54.99,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,60.56,60.53,295.86,28.34,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.08,64.86,358.32,46.21,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.43,56.33,316.21,44.93,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.86,49.29,246.16,31.76,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.61,59.85,349.18,49.33,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,57.62,55.63,256.37,24.35,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.03,57.74,288.07,33.59,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.97,55.16,284.63,36.81,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,65.77,54.93,291.70,36.47,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,60.56,58.79,285.43,28.34,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,77.40,66.13,402.24,59.94,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,45.98,42.95,157.02,12.23,0.73
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.30,62.86,343.88,40.93,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.38,57.22,294.38,34.16,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,61.39,61.18,300.51,29.55,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,59.89,56.99,267.09,27.39,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.98,55.22,310.43,48.02,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,78.58,61.26,381.36,62.77,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,59.59,39.69,189.17,26.98,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,66.94,61.99,329.06,38.49,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,77.41,70.42,430.09,59.97,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,67.22,53.55,283.91,38.98,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,72.11,60.12,343.18,48.29,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,58.01,53.35,242.58,24.86,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.08,61.12,313.34,33.68,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,77.19,56.82,345.11,59.46,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,77.95,64.25,389.43,61.26,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,79.02,60.13,377.18,63.85,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,74.97,61.46,367.73,54.38,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,84.98,61.97,409.27,79.73,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,60.53,59.85,298.95,28.30,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.11,56.82,331.31,54.69,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.30,64.03,336.03,40.93,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.99,60.61,339.31,46.04,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,51.40,51.22,206.43,17.18,0.73
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.43,54.73,315.49,51.04,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.26,59.85,326.70,42.71,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.56,61.74,333.55,43.26,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.63,54.63,275.94,34.57,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.71,61.58,332.75,41.67,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,73.23,67.52,393.59,50.63,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,67.26,59.95,321.42,39.04,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,79.28,68.48,417.02,64.50,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.01,60.56,343.02,46.08,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,54.66,48.22,208.29,20.73,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.45,59.05,326.13,43.05,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,68.72,58.12,310.98,41.68,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,77.99,56.83,344.45,61.34,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,66.94,66.19,353.08,38.47,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,76.25,65.49,392.49,57.26,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.19,66.03,362.98,44.47,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,64.15,56.94,295.70,33.79,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.37,60.12,334.41,44.83,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.49,60.09,359.59,55.55,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,82.28,56.42,367.71,72.25,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,61.32,60.51,285.57,29.44,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,70.88,57.87,312.34,45.82,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,67.72,47.37,252.41,39.86,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,81.93,62.63,400.62,71.30,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.67,57.74,342.40,55.94,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,80.90,55.12,351.64,68.61,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,67.52,51.40,272.72,39.50,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,57.04,51.22,229.63,23.60,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,75.67,54.93,331.11,55.94,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,77.41,67.60,415.09,59.97,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,85.05,61.82,409.19,79.92,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,66.90,58.79,324.55,38.40,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.50,60.63,344.22,47.06,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.12,61.12,354.49,46.30,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.94,61.41,345.49,47.95,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,66.19,64.03,333.49,37.18,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,71.87,51.82,301.52,47.79,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.06,57.04,274.42,30.54,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,79.16,52.11,326.78,64.20,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,66.90,65.50,341.50,38.41,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,83.82,59.15,387.38,76.44,0.76
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,60.82,52.80,266.88,28.71,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,80.32,58.45,379.53,67.13,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,61.70,53.52,263.64,30.00,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,66.19,57.62,306.52,37.18,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,62.28,54.93,263.97,30.87,0.74
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,76.83,57.74,352.42,58.61,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,69.72,51.48,282.97,43.57,0.75
E07,wakame,-34.63,135.93,4.36,226.92,9528,22.75,56.35,24.54,79.74,54.93,334.31,65.65,0.75
